CustomerKey,GeographyKey,CustomerAlternateKey,Title,FirstName,MiddleName,LastName,NameStyle,BirthDate,MaritalStatus,Suffix,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,EnglishOccupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Phone,DateFirstPurchase,CommuteDistance
27181,218,AW00027181,,Rafael,M,Deng,False,1975-11-16,S,,M,rafael24@adventure-works.com,40000,2,2,Partial College,Clerical,1,0,440, rue de Linois,,1 (11) 500 555-0157,2013-06-27,1-2 Miles
27182,201,AW00027182,,Jarrod,,Srini,False,1976-02-22,M,,M,jarrod8@adventure-works.com,40000,2,2,Partial College,Clerical,1,0,39, rue Descartes,,1 (11) 500 555-0136,2013-06-24,1-2 Miles
27183,120,AW00027183,,Geoffrey,,Garcia,False,1982-05-05,S,,M,geoffrey12@adventure-works.com,40000,2,2,Partial College,Clerical,1,1,Dunckerstr 4822,,1 (11) 500 555-0112,2013-06-03,1-2 Miles
27184,173,AW00027184,,Donald,C,Subram,False,1977-05-12,S,,M,donald14@adventure-works.com,40000,2,2,Partial College,Clerical,0,1,Auf der Krone 456,,1 (11) 500 555-0112,2013-02-01,0-1 Miles
27185,236,AW00027185,,Haley,,Nelson,False,1977-04-17,S,,F,haley49@adventure-works.com,40000,2,2,Partial College,Clerical,0,2,3104 Shakespeare Drive,,1 (11) 500 555-0167,2013-11-08,0-1 Miles
27186,278,AW00027186,,Lindsay,,Shan,False,1976-07-03,S,,F,lindsay10@adventure-works.com,40000,2,2,Partial College,Clerical,0,2,3803 Frayne Lane,,1 (11) 500 555-0115,2013-11-09,0-1 Miles
27187,162,AW00027187,,Lucas,,Diaz,False,1976-04-08,M,,M,lucas69@adventure-works.com,40000,2,2,Partial College,Clerical,1,2,Postfach 22 11 11,,1 (11) 500 555-0110,2013-12-16,1-2 Miles
27188,170,AW00027188,,Claudia,C,She,False,1981-07-02,S,,F,claudia20@adventure-works.com,40000,2,2,Partial College,Clerical,1,2,Residenz Straße 744,,1 (11) 500 555-0143,2013-10-07,1-2 Miles
27189,343,AW00027189,,Elizabeth,T,Diaz,False,1981-05-19,M,,F,elizabeth50@adventure-works.com,40000,3,3,Partial College,Clerical,1,1,5415 Beechwood Dr.,,288-555-0158,2013-09-10,1-2 Miles
27190,301,AW00027190,,Shelby,M,Reed,False,1979-10-24,M,,F,shelby20@adventure-works.com,40000,3,3,Partial College,Clerical,1,1,9420 Fillet Ave,,833-555-0126,2014-01-04,1-2 Miles
27191,58,AW00027191,,David,J,Brown,False,1980-03-12,S,,M,david77@adventure-works.com,40000,3,3,Partial College,Clerical,0,2,3883 Pheasant Ct.,,355-555-0148,2014-01-19,0-1 Miles
27192,337,AW00027192,,Angelica,K,Gonzales,False,1980-04-14,S,,F,angelica16@adventure-works.com,40000,3,3,Partial College,Clerical,0,2,3885 Castle Court,,533-555-0147,2013-02-13,0-1 Miles
27193,336,AW00027193,,Daniel,V,Miller,False,1979-11-15,S,,M,daniel24@adventure-works.com,50000,0,0,Graduate Degree,Skilled Manual,1,0,6885 Auburn,,623-555-0156,2012-09-29,1-2 Miles
27194,542,AW00027194,,Chase,,Cooper,False,1936-11-10,M,,M,chase8@adventure-works.com,40000,1,0,Graduate Degree,Skilled Manual,1,1,9353 N Lucile Lane,,834-555-0111,2013-05-02,1-2 Miles
27195,360,AW00027195,,Robert,D,Perez,False,1942-12-06,M,,M,robert46@adventure-works.com,80000,5,0,Graduate Degree,Skilled Manual,1,0,2163 Angi Lane,,824-555-0119,2012-10-11,0-1 Miles
27196,66,AW00027196,,Lauren,,Robinson,False,1977-02-15,S,,F,lauren36@adventure-works.com,80000,0,0,Graduate Degree,Skilled Manual,0,0,4144 Show Rd.,,543-555-0149,2013-03-20,0-1 Miles
27197,611,AW00027197,,Isaiah,W,Bell,False,1977-11-20,M,,M,isaiah13@adventure-works.com,80000,0,0,Graduate Degree,Skilled Manual,0,0,1157 Chilpancingo Pk.,,112-555-0176,2013-05-26,0-1 Miles
27198,612,AW00027198,,Jocelyn,,Flores,False,1971-10-04,S,,F,jocelyn13@adventure-works.com,80000,0,0,Graduate Degree,Skilled Manual,0,0,8543 Meadowbrook Drive,,429-555-0119,2013-07-17,0-1 Miles
27199,616,AW00027199,,Jesse,E,Wright,False,1971-09-15,M,,M,jesse45@adventure-works.com,80000,0,0,Graduate Degree,Skilled Manual,1,0,2746 F Street,,118-555-0137,2012-09-29,1-2 Miles
27200,543,AW00027200,,Anna,,Thompson,False,1972-04-12,S,,F,anna53@adventure-works.com,80000,0,0,Graduate Degree,Skilled Manual,0,0,6183 Robbins Place,,840-555-0155,2013-11-16,0-1 Miles
27201,627,AW00027201,,Jose,,Taylor,False,1972-06-05,M,,M,jose69@adventure-works.com,80000,0,0,Graduate Degree,Skilled Manual,1,0,7459 D Apling Court,,820-555-0130,2012-10-02,1-2 Miles
27202,638,AW00027202,,James,,Hall,False,1971-10-29,S,,M,james71@adventure-works.com,80000,0,0,Graduate Degree,Skilled Manual,0,0,969 Stanley Dollar Dr.,,989-555-0189,2013-03-09,0-1 Miles
27203,547,AW00027203,,Jennifer,J,Sanchez,False,1965-08-23,S,,F,jennifer53@adventure-works.com,20000,3,0,Partial High School,Clerical,0,2,2487 Riverside Drive,,963-555-0148,2013-10-17,0-1 Miles
27204,307,AW00027204,,Devin,,Hall,False,1959-11-29,S,,M,devin21@adventure-works.com,30000,1,0,High School,Clerical,0,1,912 Valley Blvd.,,351-555-0129,2013-07-27,5-10 Miles
27205,312,AW00027205,,Erin,,Murphy,False,1960-03-30,M,,F,erin19@adventure-works.com,30000,1,0,High School,Clerical,1,1,5949 Laurel Drive,,164-555-0186,2012-10-23,2-5 Miles
27206,360,AW00027206,,Marcus,,Mitchell,False,1960-03-20,M,,M,marcus39@adventure-works.com,40000,1,0,Partial College,Clerical,1,1,9887 W. 39th Street,# 24,957-555-0196,2012-10-13,1-2 Miles
27207,609,AW00027207,,Taylor,V,Morris,False,1966-10-21,S,,F,taylor2@adventure-works.com,20000,3,0,Partial High School,Clerical,1,2,3378 Muy Verde,,912-555-0182,2013-03-06,1-2 Miles
27208,70,AW00027208,,David,,Chen,False,1966-05-18,S,,M,david57@adventure-works.com,20000,3,0,Partial High School,Clerical,0,2,7801 Foxhill Dr,#505,981-555-0164,2013-12-25,0-1 Miles
27209,302,AW00027209,,Erick,D,Rodriguez,False,1966-07-09,S,,M,erick19@adventure-works.com,20000,3,0,Partial High School,Clerical,0,2,9986 Pinto,,897-555-0178,2013-07-30,1-2 Miles
27210,301,AW00027210,,Hunter,,Flores,False,1966-02-13,S,,M,hunter9@adventure-works.com,20000,3,0,Partial High School,Clerical,0,2,2837 Hacienda Drive,,958-555-0156,2013-04-14,1-2 Miles
27211,545,AW00027211,,Isaiah,M,Roberts,False,1961-04-10,M,,M,isaiah27@adventure-works.com,30000,1,0,High School,Clerical,1,1,6394 Market Pl.,,433-555-0119,2012-10-08,2-5 Miles
27212,337,AW00027212,,Sophia,M,Roberts,False,1961-04-15,M,,F,sophia2@adventure-works.com,30000,1,0,High School,Clerical,0,1,8384 Happy Valley Road,,621-555-0142,2012-10-12,1-2 Miles
27213,641,AW00027213,,Julia,,Lewis,False,1961-07-06,S,,F,julia42@adventure-works.com,20000,3,0,Partial High School,Clerical,0,2,5619 Saddlehill Lane,,321-555-0157,2013-10-12,0-1 Miles
27214,300,AW00027214,,Bianca,A,Zimmerman,False,1961-12-01,M,,F,bianca0@adventure-works.com,20000,3,0,Partial High School,Clerical,0,2,5834 Vine Circle,,679-555-0113,2013-05-01,0-1 Miles
27215,60,AW00027215,,Samantha,,Hughes,False,1961-11-17,S,,F,samantha37@adventure-works.com,20000,3,0,Partial High School,Clerical,0,2,2888 Woodbury Place,,481-555-0115,2013-10-21,0-1 Miles
27216,361,AW00027216,,Ana,D,Diaz,False,1962-04-26,M,,F,ana20@adventure-works.com,30000,2,0,High School,Skilled Manual,0,2,1271 Mills Place,,157-555-0145,2014-01-23,0-1 Miles
27217,635,AW00027217,,Julia,,Walker,False,1962-07-05,S,,F,julia44@adventure-works.com,20000,2,1,Partial High School,Clerical,0,2,3229 Gloria Terr.,,180-555-0148,2013-05-29,0-1 Miles
27218,369,AW00027218,,Bailey,F,Allen,False,1963-05-07,M,,F,bailey43@adventure-works.com,20000,2,1,Partial High School,Clerical,0,2,3581 Schenone Court,,160-555-0110,2013-04-13,0-1 Miles
27219,335,AW00027219,,Benjamin,,Yang,False,1963-03-19,S,,M,benjamin29@adventure-works.com,20000,2,1,Partial High School,Clerical,0,2,4216 Stonehedge Dr,,672-555-0135,2013-05-27,0-1 Miles
27220,374,AW00027220,,Jackson,,Long,False,1962-11-22,S,,M,jackson12@adventure-works.com,20000,2,1,Partial High School,Clerical,0,2,5647 Larch Ct,,773-555-0117,2013-09-12,0-1 Miles
27221,642,AW00027221,,Matthew,J,Jones,False,1963-01-07,S,,M,matthew9@adventure-works.com,20000,2,1,Partial High School,Clerical,1,2,7594 Alexander Pl.,,753-555-0152,2013-04-29,1-2 Miles
27222,307,AW00027222,,Virginia,,Sai,False,1963-04-19,M,,F,virginia7@adventure-works.com,20000,2,1,Partial High School,Clerical,1,2,9256 Santa Fe Street,,540-555-0129,2013-02-15,1-2 Miles
27223,644,AW00027223,,Jeremy,S,Wright,False,1962-08-26,M,,M,jeremy9@adventure-works.com,20000,2,1,Partial High School,Clerical,1,2,7654 Heather Pl.,,211-555-0116,2013-03-26,1-2 Miles
27224,552,AW00027224,,Jessica,A,Griffin,False,1963-04-08,M,,F,jessica45@adventure-works.com,20000,2,1,Partial High School,Clerical,0,2,4487 Coldwater Drive,,424-555-0117,2013-04-02,0-1 Miles
27225,368,AW00027225,,Isaac,L,Murphy,False,1962-11-05,M,,M,isaac14@adventure-works.com,30000,2,0,High School,Skilled Manual,1,2,5018 Rio Blanco Dr.,,123-555-0129,2013-09-09,1-2 Miles
27226,542,AW00027226,,Christian,,Wang,False,1964-01-02,M,,M,christian11@adventure-works.com,30000,2,0,High School,Skilled Manual,1,2,9076 Inverness Drive,,186-555-0185,2012-10-05,1-2 Miles
27227,316,AW00027227,,Emily,,Bryant,False,1963-09-04,S,,F,emily43@adventure-works.com,30000,2,0,High School,Skilled Manual,0,2,7675 Palisade Court,,808-555-0115,2012-10-22,0-1 Miles
27228,618,AW00027228,,Amanda,,Young,False,1969-03-16,M,,F,amanda68@adventure-works.com,40000,1,0,Partial College,Clerical,1,1,2726 Rising Dawn Way,,841-555-0164,2012-10-09,1-2 Miles
27229,360,AW00027229,,Zachary,,Zhang,False,1964-05-02,M,,M,zachary22@adventure-works.com,40000,1,0,Partial College,Clerical,0,1,3369 N Lanky Lane,,756-555-0120,2013-02-22,0-1 Miles
27230,60,AW00027230,,Hunter,R,Wilson,False,1969-04-11,S,,M,hunter66@adventure-works.com,40000,2,0,Partial College,Clerical,0,1,9769 Thistle Circle,,155-555-0111,2013-07-18,0-1 Miles
27231,310,AW00027231,,Tyrone,,Ramos,False,1964-08-27,S,,M,tyrone16@adventure-works.com,40000,2,0,Partial College,Clerical,1,1,1121 Boynton Avenue,,345-555-0116,2012-10-04,1-2 Miles
27232,633,AW00027232,Mr.,Ram,,Thirunavukkarasu,False,1976-05-13,S,,M,ram1@adventure-works.com,40000,2,0,Partial College,Clerical,0,1,2088 Amanda Circle,,970-555-0173,2012-10-10,1-2 Miles
27233,372,AW00027233,,Seth,E,Ward,False,1965-04-08,S,,M,seth77@adventure-works.com,40000,2,0,Partial College,Clerical,0,1,4992 Sycamore Dr.,,472-555-0119,2013-05-03,0-1 Miles
27234,638,AW00027234,,Gabriel,M,Jenkins,False,1964-09-12,S,,M,gabriel3@adventure-works.com,40000,2,0,Partial College,Clerical,1,1,2061 Hill Dr,,334-555-0131,2012-10-11,1-2 Miles
27235,635,AW00027235,,Robert,L,Li,False,1964-08-15,S,,M,robert38@adventure-works.com,40000,2,0,Partial College,Clerical,0,1,1676 Valley Crest Drive,,787-555-0152,2012-10-21,1-2 Miles
27236,631,AW00027236,,Nicole,J,Alexander,False,1964-08-14,S,,F,nicole68@adventure-works.com,40000,2,0,Partial College,Clerical,0,1,928 Old Mountain View Dr.,,324-555-0137,2013-11-09,0-1 Miles
27237,322,AW00027237,,Jasmine,,Ramirez,False,1970-05-22,M,,F,jasmine35@adventure-works.com,40000,2,0,Partial College,Clerical,0,1,598 Marfargoa Drive,,411-555-0117,2013-04-29,0-1 Miles
27238,311,AW00027238,,Jesse,D,Hernandez,False,1965-05-20,S,,M,jesse44@adventure-works.com,40000,2,0,Partial College,Clerical,0,1,2065 Rosina Court,,126-555-0150,2013-11-14,0-1 Miles
27239,326,AW00027239,,Noah,,Simmons,False,1970-01-30,S,,M,noah12@adventure-works.com,40000,2,0,Partial College,Clerical,0,1,8553 Calhoun Court,,165-555-0173,2012-10-16,1-2 Miles
27240,648,AW00027240,,Dalton,,Cooper,False,1983-05-25,S,,M,dalton79@adventure-works.com,40000,4,4,Partial College,Clerical,1,1,9958 Ronda Ct.,,776-555-0130,2012-10-08,1-2 Miles
27241,383,AW00027241,,Oscar,,Butler,False,1983-12-14,M,,M,oscar22@adventure-works.com,50000,0,0,Graduate Degree,Skilled Manual,0,0,9926 Atchinson Stage Ct.,,522-555-0168,2013-06-01,0-1 Miles
27242,59,AW00027242,,Hunter,S,Diaz,False,1978-12-17,M,,M,hunter17@adventure-works.com,40000,0,0,Graduate Degree,Skilled Manual,1,0,5828 Clark Creek Lane,,423-555-0118,2012-06-24,1-2 Miles
27243,68,AW00027243,,Mariah,L,Bailey,False,1979-04-18,S,,F,mariah40@adventure-works.com,40000,0,0,Graduate Degree,Skilled Manual,0,0,2779 Ram Circle,,126-555-0175,2013-04-17,0-1 Miles
27244,553,AW00027244,,Arianna,,Kelly,False,1979-03-16,M,,F,arianna23@adventure-works.com,40000,1,0,Graduate Degree,Skilled Manual,1,0,5122 Fernando Court,,725-555-0128,2013-12-26,1-2 Miles
27245,331,AW00027245,,Lauren,R,Jones,False,1984-03-02,M,,F,lauren21@adventure-works.com,40000,1,0,Graduate Degree,Skilled Manual,1,0,7332 Saddlewood,,988-555-0133,2013-10-31,1-2 Miles
27246,335,AW00027246,,Aaron,K,Hall,False,1979-01-09,M,,M,aaron54@adventure-works.com,40000,1,0,Graduate Degree,Skilled Manual,1,0,7707 Jemco Court,,655-555-0154,2013-05-14,1-2 Miles
27247,335,AW00027247,,Blake,D,Hughes,False,1979-01-22,M,,M,blake59@adventure-works.com,40000,1,0,Graduate Degree,Skilled Manual,1,0,2789 Ranchford Court,,726-555-0168,2013-05-18,1-2 Miles
27248,633,AW00027248,,Kayla,,Taylor,False,1978-02-17,M,,F,kayla9@adventure-works.com,50000,1,0,Graduate Degree,Skilled Manual,1,0,6780 Longbrook Way,,275-555-0165,2013-08-11,0-1 Miles
27249,369,AW00027249,,Emma,R,Cox,False,1977-01-12,M,,F,emma37@adventure-works.com,70000,1,0,Graduate Degree,Skilled Manual,1,0,6703 Milburn Dr.,,818-555-0195,2013-02-23,1-2 Miles
27250,612,AW00027250,,Virginia,E,Vance,False,1977-02-05,M,,F,virginia5@adventure-works.com,70000,1,1,Graduate Degree,Skilled Manual,1,0,7022 Muth Dr.,,417-555-0168,2012-10-25,1-2 Miles
27251,326,AW00027251,,Jessica,R,Flores,False,1976-09-03,M,,F,jessica37@adventure-works.com,50000,1,1,Graduate Degree,Skilled Manual,1,0,799 Northwood Drive,,148-555-0148,2012-10-02,0-1 Miles
27252,59,AW00027252,,Andrea,M,Stewart,False,1977-01-13,M,,F,andrea27@adventure-works.com,50000,1,1,Graduate Degree,Skilled Manual,1,0,3299 Blenheim Way,,614-555-0139,2012-06-27,0-1 Miles
27253,49,AW00027253,,Connor,D,Jai,False,1977-10-13,M,,M,connor27@adventure-works.com,50000,1,1,Graduate Degree,Skilled Manual,1,0,7581 Whiteaben Drive,,259-555-0181,2012-06-27,1-2 Miles
27254,611,AW00027254,,Theodore,M,Jimenez,False,1978-04-11,M,,M,theodore6@adventure-works.com,50000,1,1,Bachelors,Skilled Manual,1,0,423 East 33rd Street,,698-555-0113,2012-10-20,2-5 Miles
27255,542,AW00027255,,Xavier,L,Rivera,False,1977-12-08,M,,M,xavier74@adventure-works.com,50000,1,1,Bachelors,Skilled Manual,1,0,9312 Algiers Dr.,,587-555-0162,2012-10-10,2-5 Miles
27256,632,AW00027256,,Caleb,,Lopez,False,1978-01-23,M,,M,caleb49@adventure-works.com,60000,1,0,Graduate Degree,Skilled Manual,1,0,4763 Palisade Court,,918-555-0154,2012-10-21,2-5 Miles
27257,307,AW00027257,,Rebekah,L,Sara,False,1983-03-16,S,,F,rebekah10@adventure-works.com,60000,1,0,Graduate Degree,Skilled Manual,0,0,4951 Carlos Dr.,,642-555-0150,2012-10-27,0-1 Miles
27258,311,AW00027258,,Christian,E,Flores,False,1978-02-02,S,,M,christian27@adventure-works.com,60000,1,0,Graduate Degree,Professional,0,0,9647 C Wharton Way,,171-555-0119,2012-11-02,0-1 Miles
27259,62,AW00027259,,Angela,K,Diaz,False,1981-02-24,M,,F,angela24@adventure-works.com,40000,1,1,Bachelors,Skilled Manual,1,0,5069 Kipling Court,,180-555-0159,2012-06-18,2-5 Miles
27260,301,AW00027260,,Candice,,Ma,False,1975-09-02,M,,F,candice22@adventure-works.com,40000,1,1,Bachelors,Skilled Manual,1,1,4440 Keywood Ct,,172-555-0137,2012-11-01,0-1 Miles
27261,612,AW00027261,,Omar,M,Chande,False,1976-01-15,M,,M,omar35@adventure-works.com,40000,1,1,Bachelors,Skilled Manual,0,1,1065 Coachman Pl.,,502-555-0195,2012-11-18,0-1 Miles
27262,634,AW00027262,,Courtney,,Hill,False,1976-04-02,M,,F,courtney10@adventure-works.com,40000,1,1,Bachelors,Skilled Manual,1,1,9376 Cross Road,,735-555-0119,2012-11-22,0-1 Miles
27263,359,AW00027263,,Aaron,M,Kumar,False,1976-01-25,M,,M,aaron28@adventure-works.com,60000,1,0,Graduate Degree,Professional,1,0,9627 N. Civic Drive,,841-555-0194,2012-10-31,2-5 Miles
27264,635,AW00027264,,Jacob,,Clark,False,1975-05-04,S,,M,jacob15@adventure-works.com,60000,2,2,Bachelors,Skilled Manual,1,0,1579 Plaza Rosa,,181-555-0162,2012-11-16,2-5 Miles
27265,53,AW00027265,,Isabella,M,Thomas,False,1975-03-08,S,,F,isabella66@adventure-works.com,60000,2,2,Bachelors,Skilled Manual,0,0,5749 Kiska Court,,640-555-0116,2012-06-03,0-1 Miles
27266,361,AW00027266,,Riley,B,Gonzales,False,1980-09-09,S,,F,riley14@adventure-works.com,60000,2,2,Bachelors,Skilled Manual,0,0,4593 Camino Peral,,132-555-0116,2012-11-02,0-1 Miles
27267,63,AW00027267,,Emily,,Davis,False,1980-08-20,S,,F,emily5@adventure-works.com,60000,2,2,Bachelors,Skilled Manual,0,0,7326 Kenmore,,512-555-0123,2012-08-14,0-1 Miles
27268,307,AW00027268,,Latasha,,Serrano,False,1974-08-15,S,,F,latasha16@adventure-works.com,60000,2,2,Bachelors,Skilled Manual,1,0,4303 Athene Drive,,424-555-0119,2012-11-04,2-5 Miles
27269,644,AW00027269,,Victoria,,Lee,False,1980-03-12,S,,F,victoria21@adventure-works.com,60000,1,0,Graduate Degree,Professional,0,0,1048 Las Quebradas Lane,,690-555-0140,2012-11-10,0-1 Miles
27270,55,AW00027270,,Connor,J,Collins,False,1976-12-12,M,,M,connor31@adventure-works.com,60000,1,0,Graduate Degree,Professional,1,0,8048 Shepberry Court,,184-555-0123,2012-09-20,2-5 Miles
27271,614,AW00027271,,Anna,S,Reed,False,1982-09-09,M,,F,anna6@adventure-works.com,60000,1,0,Graduate Degree,Professional,1,0,8209 Green View Court,,114-555-0181,2012-11-23,2-5 Miles
27272,545,AW00027272,,Elijah,,Chen,False,1982-04-23,M,,M,elijah27@adventure-works.com,60000,1,0,Graduate Degree,Professional,1,0,5691 Lexington Road,,699-555-0198,2012-11-08,2-5 Miles
27273,334,AW00027273,,Marcus,,Miller,False,1976-09-11,S,,M,marcus6@adventure-works.com,70000,3,0,Graduate Degree,Professional,0,0,3941 Teakwood Dr,,838-555-0136,2012-11-04,0-1 Miles
27274,336,AW00027274,,Marcus,,Morris,False,1976-09-30,S,,M,marcus93@adventure-works.com,70000,3,0,Graduate Degree,Professional,0,0,5748 Hacienda Dr.,,128-555-0117,2012-11-22,0-1 Miles
27275,372,AW00027275,,Aidan,,Powell,False,1974-10-06,M,,M,aidan9@adventure-works.com,60000,1,0,Graduate Degree,Professional,1,0,1141 Panoramic Dr.,,115-555-0190,2012-11-27,2-5 Miles
27276,299,AW00027276,,Faith,A,Alexander,False,1974-07-16,S,,F,faith18@adventure-works.com,60000,1,0,Graduate Degree,Professional,1,0,9471 Laguna Circle,,175-555-0147,2012-11-22,2-5 Miles
27277,316,AW00027277,,Jeremy,C,Wood,False,1980-12-08,M,,M,jeremy23@adventure-works.com,60000,1,0,Graduate Degree,Professional,0,0,6924 Santa Barbara,,245-555-0114,2012-11-25,0-1 Miles
27278,347,AW00027278,,Brian,O,Cook,False,1979-01-23,M,,M,brian33@adventure-works.com,40000,4,4,High School,Skilled Manual,1,3,1820 Payot Court,,168-555-0129,2013-11-12,10+ Miles
27279,618,AW00027279,,Katelyn,,Brooks,False,1974-01-12,S,,F,katelyn0@adventure-works.com,70000,2,2,Bachelors,Skilled Manual,1,0,291 Ironwood Way,,772-555-0169,2012-11-16,2-5 Miles
27280,301,AW00027280,,Naomi,S,Gutierrez,False,1973-09-04,M,,F,naomi11@adventure-works.com,70000,2,2,Bachelors,Skilled Manual,1,1,5109 Fawn Glen Circle,,278-555-0177,2012-11-08,2-5 Miles
27281,403,AW00027281,,Jenny,,Nath,False,1974-05-21,S,,F,jenny41@adventure-works.com,70000,2,2,Bachelors,Skilled Manual,0,1,2530 Willow Court,,110-555-0167,2012-11-25,0-1 Miles
27282,41,AW00027282,,Barry,M,Perez,False,1978-09-10,M,,M,barry20@adventure-works.com,40000,5,5,High School,Skilled Manual,0,1,6350 Plumas Court,,930-555-0130,2013-10-08,0-1 Miles
27283,49,AW00027283,,Jamie,,Hernandez,False,1973-03-08,S,,M,jamie27@adventure-works.com,40000,5,5,High School,Skilled Manual,1,2,4194 Baywood Drive,,134-555-0153,2013-02-09,2-5 Miles
27284,637,AW00027284,,Danielle,Y,Bailey,False,1972-08-31,M,,F,danielle18@adventure-works.com,40000,0,0,Bachelors,Professional,0,1,9372 Colfax Street,#303,927-555-0190,2013-05-24,0-1 Miles
27285,60,AW00027285,,Zachary,J,Jones,False,1976-03-18,S,,M,zachary33@adventure-works.com,60000,1,0,Graduate Degree,Professional,1,0,2391 Pepperidge Place,,707-555-0175,2012-09-17,2-5 Miles
27286,432,AW00027286,,Shawn,,Pal,False,1976-05-23,S,,M,shawn14@adventure-works.com,60000,1,0,Graduate Degree,Professional,0,0,231 C Mt. Hood Circle,,430-555-0120,2012-11-20,0-1 Miles
27287,338,AW00027287,,Samuel,E,Perez,False,1981-02-23,M,,M,samuel43@adventure-works.com,70000,4,0,Graduate Degree,Professional,0,0,1948 Ohara Avenue,,231-555-0144,2012-11-22,0-1 Miles
27288,345,AW00027288,,Destiny,L,Richardson,False,1976-03-20,S,,F,destiny35@adventure-works.com,70000,4,0,Graduate Degree,Professional,0,0,7739 Pineknoll,,916-555-0161,2012-11-10,0-1 Miles
27289,343,AW00027289,,Anna,,Long,False,1972-10-01,S,,F,anna34@adventure-works.com,50000,2,2,Bachelors,Skilled Manual,1,1,9530 Vine Lane,,247-555-0113,2012-10-29,2-5 Miles
27290,633,AW00027290,,Marcus,,Evans,False,1977-02-10,M,,M,marcus46@adventure-works.com,80000,3,3,Bachelors,Skilled Manual,1,0,101 Adobe Dr,,597-555-0163,2013-07-26,2-5 Miles
27291,612,AW00027291,,Bobby,M,Mehta,False,1972-01-22,S,,M,bobby10@adventure-works.com,80000,3,3,Bachelors,Skilled Manual,0,1,7489 Briowes Valley Rd.,,735-555-0115,2012-10-28,0-1 Miles
27292,546,AW00027292,,Julia,,Evans,False,1972-05-12,S,,F,julia2@adventure-works.com,60000,0,0,Graduate Degree,Professional,1,0,9104 Jacobsen Street,,910-555-0138,2012-10-31,2-5 Miles
27293,325,AW00027293,,Kaitlyn,,Jackson,False,1971-11-15,M,,F,kaitlyn34@adventure-works.com,60000,0,0,Graduate Degree,Professional,1,0,2373 Mt. Whitney Way,,208-555-0174,2013-02-19,2-5 Miles
27294,358,AW00027294,,Ana,,Bradley,False,1972-02-15,S,,F,ana1@adventure-works.com,70000,0,0,Graduate Degree,Professional,1,0,2901 Ninth Avenue SW Court,,408-555-0126,2012-11-24,2-5 Miles
27295,626,AW00027295,,Wyatt,,Taylor,False,1971-11-15,S,,M,wyatt9@adventure-works.com,70000,0,0,Graduate Degree,Professional,1,0,6752 Covington Court,,343-555-0182,2012-11-17,2-5 Miles
27296,316,AW00027296,,Rodrigo,D,Ready,False,1971-10-20,S,,M,rodrigo0@adventure-works.com,70000,4,0,Graduate Degree,Professional,0,0,3783 Steven Circle,,642-555-0190,2012-11-25,0-1 Miles
27297,49,AW00027297,,Ashley,,Coleman,False,1975-06-23,S,,F,ashley32@adventure-works.com,60000,2,0,Graduate Degree,Professional,0,0,330 Shenandoah Dr.,,162-555-0123,2012-09-23,0-1 Miles
27298,50,AW00027298,,Jennifer,L,Coleman,False,1980-12-08,S,,F,jennifer80@adventure-works.com,60000,2,0,Graduate Degree,Professional,0,0,7902 Bates Court,,236-555-0137,2012-09-22,0-1 Miles
27299,13,AW00027299,,Micheal,S,Gutierrez,False,1982-09-09,M,,M,micheal6@adventure-works.com,120000,0,5,Partial High School,Management,1,4,8209 Green View Court,,1 (11) 500 555-0145,2012-10-19,10+ Miles
27300,51,AW00027300,,Robert,A,Baker,False,1958-08-25,M,,M,robert58@adventure-works.com,70000,4,3,Partial College,Professional,1,1,526 Oak Street,,943-555-0177,2013-03-18,10+ Miles
27301,302,AW00027301,,Clarence,,Zhou,False,1959-03-15,M,,M,clarence4@adventure-works.com,70000,4,3,Partial College,Professional,1,1,6566 Serene Ct.,,102-555-0122,2013-10-24,10+ Miles
27302,207,AW00027302,,Charles,M,Smith,False,1962-09-23,M,,M,charles3@adventure-works.com,100000,2,3,Partial College,Professional,1,4,1416, place de la Concorde,,1 (11) 500 555-0195,2013-12-13,5-10 Miles
27303,200,AW00027303,,Arturo,,Yang,False,1963-04-21,M,,M,arturo5@adventure-works.com,110000,2,4,Partial College,Professional,1,3,75, avenue de la Gare,,1 (11) 500 555-0168,2013-07-22,5-10 Miles
27304,189,AW00027304,,Alexandra,A,Robinson,False,1968-11-08,S,,F,alexandra82@adventure-works.com,110000,2,4,Partial College,Professional,0,3,22, quai Paul Doumer,,1 (11) 500 555-0134,2013-09-30,5-10 Miles
27305,265,AW00027305,,Terry,,Nara,False,1963-04-05,M,,M,terry19@adventure-works.com,170000,2,3,Bachelors,Management,1,3,3056 C Northwood Dr,,1 (11) 500 555-0110,2013-12-15,0-1 Miles
27306,195,AW00027306,,Tony,R,Black,False,1962-02-01,S,,M,tony22@adventure-works.com,110000,2,4,Partial College,Professional,0,4,53, rue Henri Gagnon,,1 (11) 500 555-0120,2013-08-16,5-10 Miles
27307,151,AW00027307,,Andre,,Prasad,False,1962-02-02,M,,M,andre9@adventure-works.com,120000,3,4,High School,Professional,1,4,Potsdamer Straße 757,,1 (11) 500 555-0111,2013-07-18,5-10 Miles
27308,231,AW00027308,,Marie,A,Rana,False,1961-11-23,S,,F,marie13@adventure-works.com,120000,3,4,High School,Professional,0,4,3989 Crestwood Circle,,1 (11) 500 555-0177,2013-04-07,5-10 Miles
